495000| 2.88e+02  2.11e-05  3.99e+01 -9.63e+08  1.74e-04  1.15e+04 
495250| 2.87e+02  2.18e-05  4.66e+01 -9.63e+08  1.74e-04  1.15e+04 
495500| 2.87e+02  2.16e-05  3.66e+01 -9.63e+08  1.74e-04  1.15e+04 
495750| 2.87e+02  2.13e-05  4.53e+01 -9.62e+08  1.74e-04  1.15e+04 
496000| 2.86e+02  2.06e-05  3.67e+01 -9.62e+08  1.74e-04  1.15e+04 
496250| 2.86e+02  2.13e-05  3.00e+01 -9.62e+08  1.74e-04  1.15e+04 
496500| 2.86e+02  1.99e-05  1.45e+01 -9.62e+08  1.74e-04  1.15e+04 
496750| 2.85e+02  2.06e-05  2.32e+01 -9.61e+08  1.74e-04  1.15e+04 
497000| 2.00e+07  4.65e+03  7.39e+05 -1.25e+09  1.74e-04  1.15e+04 
497250| 2.84e+02  2.01e-05  4.97e+00 -9.61e+08  1.74e-04  1.15e+04 
497500| 2.84e+02  1.96e-05  2.94e+00 -9.61e+08  1.74e-04  1.15e+04 
497750| 2.84e+02  1.95e-05  5.93e-02 -9.60e+08  1.74e-04  1.15e+04 
498000| 2.83e+02  1.96e-05  2.28e+01 -9.60e+08  1.74e-04  1.15e+04 
498250| 2.83e+02  1.95e-05  1.95e+01 -9.60e+08  1.74e-04  1.15e+04 
498500| 2.83e+02  1.94e-05  1.98e+01 -9.60e+08  1.74e-04  1.15e+04 
498750| 2.82e+02  1.93e-05  1.95e+01 -9.59e+08  1.74e-04  1.16e+04 
499000| 2.82e+02  1.95e-05  2.53e+01 -9.59e+08  1.74e-04  1.16e+04 
499250| 2.82e+02  1.95e-05  1.70e+01 -9.59e+08  1.74e-04  1.16e+04 
499500| 2.81e+02  1.94e-05  3.77e+01 -9.58e+08  1.74e-04  1.16e+04 
499750| 3.78e+05  9.32e+01  1.06e+04 -9.27e+08  1.74e-04  1.16e+04 
500000| 2.81e+02  1.92e-05  2.23e+01 -9.58e+08  1.74e-04  1.16e+04 
500250| 2.80e+02  1.93e-05  5.01e+01 -9.58e+08  1.74e-04  1.16e+04 
500500| 2.80e+02  1.92e-05  4.90e+01 -9.57e+08  1.74e-04  1.16e+04 
500750| 2.80e+02  1.92e-05  3.68e+01 -9.57e+08  1.74e-04  1.16e+04 
501000| 2.79e+02  1.91e-05  7.07e+01 -9.57e+08  1.74e-04  1.16e+04 
501250| 2.79e+02  1.91e-05  7.20e+01 -9.57e+08  1.74e-04  1.16e+04 
501500| 2.79e+02  1.90e-05  4.95e+01 -9.56e+08  1.74e-04  1.16e+04 
501750| 2.78e+02  1.91e-05  7.27e+01 -9.56e+08  1.74e-04  1.16e+04 
502000| 2.78e+02  1.90e-05  8.43e+01 -9.56e+08  1.74e-04  1.16e+04 
502250| 2.78e+02  1.90e-05  7.40e+01 -9.56e+08  1.74e-04  1.16e+04 
502500| 7.96e+06  1.96e+03  1.45e+04 -8.30e+08  1.74e-04  1.16e+04 
502750| 2.77e+02  1.89e-05  7.13e+01 -9.55e+08  1.74e-04  1.16e+04 
503000| 2.76e+02  1.89e-05  7.23e+01 -9.55e+08  1.74e-04  1.16e+04 
503250| 2.76e+02  1.88e-05  7.68e+01 -9.55e+08  1.74e-04  1.16e+04 
503500| 2.76e+02  1.90e-05  8.26e+01 -9.54e+08  1.74e-04  1.16e+04 
503750| 2.75e+02  1.89e-05  1.17e+02 -9.54e+08  1.74e-04  1.17e+04 
504000| 2.75e+02  1.87e-05  1.16e+02 -9.54e+08  1.74e-04  1.17e+04 
504250| 2.75e+02  1.88e-05  1.10e+02 -9.54e+08  1.74e-04  1.17e+04 
504500| 2.74e+02  1.88e-05  1.16e+02 -9.53e+08  1.74e-04  1.17e+04 
504750| 2.74e+02  1.87e-05  9.54e+01 -9.53e+08  1.74e-04  1.17e+04 
505000| 2.74e+02  1.87e-05  1.13e+02 -9.53e+08  1.74e-04  1.17e+04 
505250| 7.26e+06  1.79e+03  7.99e+03 -8.35e+08  1.74e-04  1.17e+04 
505500| 2.73e+02  1.86e-05  1.15e+02 -9.52e+08  1.74e-04  1.17e+04 
505750| 2.73e+02  1.87e-05  1.25e+02 -9.52e+08  1.74e-04  1.17e+04 
506000| 2.72e+02  4.25e-04  5.30e+03 -9.52e+08  1.74e-04  1.17e+04 
506250| 2.71e+02  2.07e-04  3.84e+02 -9.52e+08  1.74e-04  1.17e+04 
506500| 2.70e+02  2.04e-04  3.75e+02 -9.52e+08  1.74e-04  1.17e+04 
506750| 2.70e+02  1.85e-04  1.38e+02 -9.51e+08  1.74e-04  1.17e+04 
507000| 2.65e+02  1.10e-03  2.16e+04 -9.51e+08  1.74e-04  1.17e+04 
507250| 2.70e+02  1.51e-04  1.79e+02 -9.51e+08  1.74e-04  1.17e+04 
507500| 2.69e+02  3.48e-05  2.00e+02 -9.51e+08  1.74e-04  1.17e+04 
507750| 2.68e+02  4.56e-05  1.10e+02 -9.50e+08  1.74e-04  1.17e+04 
508000| 2.68e+02  5.02e-05  1.92e+02 -9.50e+08  1.74e-04  1.17e+04 
508250| 2.68e+02  3.76e-05  2.18e+02 -9.50e+08  1.74e-04  1.17e+04 
508500| 2.67e+02  2.99e-05  1.32e+02 -9.50e+08  1.74e-04  1.17e+04 
508750| 2.67e+02  2.28e-05  1.75e+02 -9.49e+08  1.74e-04  1.17e+04 
509000| 2.67e+02  2.09e-05  1.91e+02 -9.49e+08  1.74e-04  1.18e+04 
509250| 2.66e+02  2.24e-05  1.34e+02 -9.49e+08  1.74e-04  1.18e+04 
509500| 2.66e+02  2.25e-05  1.82e+02 -9.49e+08  1.74e-04  1.18e+04 
509750| 4.20e+03  1.04e+00  6.56e+04 -9.44e+08  1.74e-04  1.18e+04 
510000| 2.65e+02  2.28e-05  1.80e+02 -9.48e+08  1.74e-04  1.18e+04 
510250| 2.65e+02  1.98e-05  2.10e+02 -9.48e+08  1.74e-04  1.18e+04 
510500| 2.64e+02  1.85e-05  2.20e+02 -9.48e+08  1.74e-04  1.18e+04 
510750| 2.64e+02  1.82e-05  1.90e+02 -9.47e+08  1.74e-04  1.18e+04 
511000| 2.63e+02  1.76e-05  2.33e+02 -9.47e+08  1.74e-04  1.18e+04 
511250| 2.63e+02  1.84e-05  2.10e+02 -9.47e+08  1.74e-04  1.18e+04 
511500| 2.63e+02  1.78e-05  2.10e+02 -9.47e+08  1.74e-04  1.18e+04 
511750| 2.62e+02  1.83e-05  2.00e+02 -9.46e+08  1.74e-04  1.18e+04 
512000| 2.62e+02  1.77e-05  2.24e+02 -9.46e+08  1.74e-04  1.18e+04 
512250| 2.61e+02  1.89e-05  2.24e+02 -9.46e+08  1.74e-04  1.18e+04 
512500| 1.10e+03  2.74e-01  3.61e+04 -9.48e+08  1.74e-04  1.18e+04 
512750| 2.61e+02  1.80e-05  2.36e+02 -9.46e+08  1.74e-04  1.18e+04 
513000| 2.60e+02  1.80e-05  2.34e+02 -9.45e+08  1.74e-04  1.18e+04 
513250| 2.60e+02  1.76e-05  2.39e+02 -9.45e+08  1.74e-04  1.18e+04 
513500| 2.59e+02  1.70e-05  2.55e+02 -9.45e+08  1.74e-04  1.18e+04 
513750| 2.59e+02  1.69e-05  2.25e+02 -9.45e+08  1.74e-04  1.18e+04 
514000| 2.59e+02  1.73e-05  2.49e+02 -9.44e+08  1.74e-04  1.19e+04 
514250| 2.58e+02  1.74e-05  2.55e+02 -9.44e+08  1.74e-04  1.19e+04 
514500| 2.58e+02  1.76e-05  2.63e+02 -9.44e+08  1.74e-04  1.19e+04 
514750| 2.57e+02  1.79e-05  2.58e+02 -9.44e+08  1.74e-04  1.19e+04 
515000| 2.57e+02  1.74e-05  2.71e+02 -9.43e+08  1.74e-04  1.19e+04 
515250| 6.21e+04  1.53e+01  1.67e+04 -9.28e+08  1.74e-04  1.19e+04 
515500| 2.56e+02  1.75e-05  2.70e+02 -9.43e+08  1.74e-04  1.19e+04 
515750| 2.56e+02  1.73e-05  2.76e+02 -9.43e+08  1.74e-04  1.19e+04 
516000| 2.55e+02  1.72e-05  2.82e+02 -9.43e+08  1.74e-04  1.19e+04 
516250| 2.55e+02  1.72e-05  2.60e+02 -9.42e+08  1.74e-04  1.19e+04 
516500| 2.55e+02  1.71e-05  2.85e+02 -9.42e+08  1.74e-04  1.19e+04 
516750| 2.54e+02  1.71e-05  2.82e+02 -9.42e+08  1.74e-04  1.19e+04 
517000| 2.54e+02  1.71e-05  3.14e+02 -9.42e+08  1.74e-04  1.19e+04 
517250| 2.53e+02  1.72e-05  2.72e+02 -9.41e+08  1.74e-04  1.19e+04 
517500| 2.53e+02  1.73e-05  3.01e+02 -9.41e+08  1.74e-04  1.19e+04 
517750| 2.53e+02  1.72e-05  3.10e+02 -9.41e+08  1.74e-04  1.19e+04 
518000| 1.94e+05  4.78e+01  2.10e+04 -9.65e+08  1.74e-04  1.19e+04 
518250| 2.52e+02  1.70e-05  3.03e+02 -9.41e+08  1.74e-04  1.19e+04 
518500| 2.51e+02  1.70e-05  2.94e+02 -9.40e+08  1.74e-04  1.19e+04 
518750| 2.51e+02  1.71e-05  3.02e+02 -9.40e+08  1.74e-04  1.20e+04 
519000| 2.51e+02  1.70e-05  3.08e+02 -9.40e+08  1.74e-04  1.20e+04 
519250| 2.50e+02  1.70e-05  3.12e+02 -9.40e+08  1.74e-04  1.20e+04 
519500| 2.50e+02  1.69e-05  3.02e+02 -9.39e+08  1.74e-04  1.20e+04 
519750| 2.49e+02  1.70e-05  3.19e+02 -9.39e+08  1.74e-04  1.20e+04 
520000| 2.49e+02  1.70e-05  3.37e+02 -9.39e+08  1.74e-04  1.20e+04 
520250| 2.48e+02  1.70e-05  3.36e+02 -9.39e+08  1.74e-04  1.20e+04 
520500| 2.48e+02  1.69e-05  3.13e+02 -9.39e+08  1.74e-04  1.20e+04 
520750| 8.32e+06  2.05e+03  6.35e+04 -8.15e+08  1.74e-04  1.20e+04 
521000| 2.47e+02  1.69e-05  3.33e+02 -9.38e+08  1.74e-04  1.20e+04 
521250| 2.47e+02  1.67e-05  3.17e+02 -9.38e+08  1.74e-04  1.20e+04 
521500| 2.46e+02  1.68e-05  3.40e+02 -9.38e+08  1.74e-04  1.20e+04 
521750| 2.46e+02  1.68e-05  3.46e+02 -9.37e+08  1.74e-04  1.20e+04 
522000| 2.46e+02  1.67e-05  3.37e+02 -9.37e+08  1.74e-04  1.20e+04 
522250| 2.45e+02  1.68e-05  3.49e+02 -9.37e+08  1.74e-04  1.20e+04 
522500| 2.45e+02  1.68e-05  3.51e+02 -9.37e+08  1.74e-04  1.20e+04 
522750| 2.44e+02  1.66e-05  3.44e+02 -9.37e+08  1.74e-04  1.20e+04 
523000| 2.44e+02  1.67e-05  3.50e+02 -9.36e+08  1.74e-04  1.20e+04 
523250| 2.43e+02  1.67e-05  3.58e+02 -9.36e+08  1.74e-04  1.20e+04 
523500| 1.04e+08  2.57e+04  1.05e+05 -1.69e+09  1.74e-04  1.20e+04 
523750| 2.43e+02  1.67e-05  3.71e+02 -9.36e+08  1.74e-04  1.21e+04 
524000| 2.42e+02  1.66e-05  3.66e+02 -9.36e+08  1.74e-04  1.21e+04 
524250| 2.42e+02  1.65e-05  3.66e+02 -9.35e+08  1.74e-04  1.21e+04 
524500| 2.41e+02  1.66e-05  3.84e+02 -9.35e+08  1.74e-04  1.21e+04 
524750| 2.41e+02  1.65e-05  3.75e+02 -9.35e+08  1.74e-04  1.21e+04 
525000| 2.41e+02  1.64e-05  3.77e+02 -9.35e+08  1.74e-04  1.21e+04 
525250| 2.40e+02  1.65e-05  3.74e+02 -9.34e+08  1.74e-04  1.21e+04 
525500| 2.40e+02  1.64e-05  3.89e+02 -9.34e+08  1.74e-04  1.21e+04 
525750| 2.39e+02  1.64e-05  3.92e+02 -9.34e+08  1.74e-04  1.21e+04 
526000| 2.39e+02  1.64e-05  3.77e+02 -9.34e+08  1.74e-04  1.21e+04 
526250| 3.98e+07  9.82e+03  4.04e+05 -1.32e+09  1.74e-04  1.21e+04 
526500| 2.38e+02  1.64e-05  3.89e+02 -9.33e+08  1.74e-04  1.21e+04 
526750| 2.38e+02  1.63e-05  4.02e+02 -9.33e+08  1.74e-04  1.21e+04 
527000| 2.37e+02  1.63e-05  3.97e+02 -9.33e+08  1.74e-04  1.21e+04 
527250| 2.37e+02  1.64e-05  4.05e+02 -9.33e+08  1.74e-04  1.21e+04 
527500| 2.36e+02  1.63e-05  4.11e+02 -9.33e+08  1.74e-04  1.21e+04 
527750| 2.36e+02  1.62e-05  4.19e+02 -9.32e+08  1.74e-04  1.21e+04 
528000| 2.35e+02  1.62e-05  4.03e+02 -9.32e+08  1.74e-04  1.21e+04 
528250| 2.35e+02  1.62e-05  4.17e+02 -9.32e+08  1.74e-04  1.21e+04 
528500| 2.34e+02  1.63e-05  4.12e+02 -9.32e+08  1.74e-04  1.21e+04 
528750| 2.34e+02  1.61e-05  4.28e+02 -9.32e+08  1.74e-04  1.21e+04 
529000| 3.48e+06  8.57e+02  1.54e+04 -8.64e+08  1.74e-04  1.22e+04 
529250| 2.33e+02  1.61e-05  4.18e+02 -9.31e+08  1.74e-04  1.22e+04 
529500| 2.33e+02  1.61e-05  4.34e+02 -9.31e+08  1.74e-04  1.22e+04 
529750| 2.32e+02  1.61e-05  4.22e+02 -9.31e+08  1.74e-04  1.22e+04 
530000| 2.32e+02  1.61e-05  4.20e+02 -9.31e+08  1.74e-04  1.22e+04 
530250| 2.31e+02  1.60e-05  4.54e+02 -9.30e+08  1.74e-04  1.22e+04 
530500| 2.31e+02  1.61e-05  4.12e+02 -9.30e+08  1.74e-04  1.22e+04 
530750| 2.30e+02  1.60e-05  4.31e+02 -9.30e+08  1.74e-04  1.22e+04 
531000| 2.30e+02  1.60e-05  4.61e+02 -9.30e+08  1.74e-04  1.22e+04 
531250| 2.30e+02  1.60e-05  4.37e+02 -9.30e+08  1.74e-04  1.22e+04 
531500| 2.29e+02  1.59e-05  4.55e+02 -9.29e+08  1.74e-04  1.22e+04 
531750| 1.50e+07  3.69e+03  1.19e+05 -7.62e+08  1.74e-04  1.22e+04 
532000| 2.28e+02  1.58e-05  4.73e+02 -9.29e+08  1.74e-04  1.22e+04 
532250| 2.28e+02  1.59e-05  4.64e+02 -9.29e+08  1.74e-04  1.22e+04 
532500| 2.27e+02  1.59e-05  4.65e+02 -9.29e+08  1.74e-04  1.22e+04 
532750| 2.27e+02  1.58e-05  4.77e+02 -9.28e+08  1.74e-04  1.22e+04 
533000| 2.26e+02  1.58e-05  4.58e+02 -9.28e+08  1.74e-04  1.22e+04 
533250| 2.26e+02  1.58e-05  4.57e+02 -9.28e+08  1.74e-04  1.22e+04 
533500| 2.26e+02  1.58e-05  4.74e+02 -9.28e+08  1.74e-04  1.22e+04 
533750| 2.25e+02  1.58e-05  4.75e+02 -9.28e+08  1.74e-04  1.22e+04 
534000| 2.25e+02  1.57e-05  4.71e+02 -9.27e+08  1.74e-04  1.22e+04 
534250| 2.24e+02  1.58e-05  4.79e+02 -9.27e+08  1.74e-04  1.23e+04 
534500| 5.12e+06  1.26e+03  5.28e+03 -8.40e+08  1.74e-04  1.23e+04 
534750| 2.23e+02  1.57e-05  4.75e+02 -9.27e+08  1.74e-04  1.23e+04 
535000| 2.23e+02  1.57e-05  4.89e+02 -9.27e+08  1.74e-04  1.23e+04 
535250| 2.22e+02  1.56e-05  4.78e+02 -9.26e+08  1.74e-04  1.23e+04 
535500| 2.22e+02  1.57e-05  5.02e+02 -9.26e+08  1.74e-04  1.23e+04 
535750| 2.22e+02  1.56e-05  4.90e+02 -9.26e+08  1.74e-04  1.23e+04 
536000| 2.21e+02  1.56e-05  4.91e+02 -9.26e+08  1.74e-04  1.23e+04 
536250| 2.21e+02  1.56e-05  4.89e+02 -9.26e+08  1.74e-04  1.23e+04 
536500| 2.20e+02  1.56e-05  4.77e+02 -9.25e+08  1.74e-04  1.23e+04 
536750| 2.20e+02  1.55e-05  5.13e+02 -9.25e+08  1.74e-04  1.23e+04 
537000| 2.19e+02  1.55e-05  4.94e+02 -9.25e+08  1.74e-04  1.23e+04 
537250| 6.44e+06  1.59e+03  7.12e+03 -8.22e+08  1.74e-04  1.23e+04 
537500| 2.18e+02  1.55e-05  5.17e+02 -9.25e+08  1.74e-04  1.23e+04 
537750| 2.18e+02  1.55e-05  5.09e+02 -9.24e+08  1.74e-04  1.23e+04 
538000| 2.17e+02  1.54e-05  5.12e+02 -9.24e+08  1.74e-04  1.23e+04 
538250| 2.17e+02  1.54e-05  5.16e+02 -9.24e+08  1.74e-04  1.23e+04 
538500| 2.17e+02  1.54e-05  5.09e+02 -9.24e+08  1.74e-04  1.23e+04 
538750| 2.16e+02  1.54e-05  5.05e+02 -9.24e+08  1.74e-04  1.23e+04 
539000| 2.16e+02  1.54e-05  5.12e+02 -9.23e+08  1.74e-04  1.23e+04 
539250| 2.15e+02  1.54e-05  5.29e+02 -9.23e+08  1.74e-04  1.23e+04 
539500| 2.15e+02  1.54e-05  5.32e+02 -9.23e+08  1.74e-04  1.24e+04 
539750| 2.14e+02  1.53e-05  5.39e+02 -9.23e+08  1.74e-04  1.24e+04 
540000| 4.72e+06  1.16e+03  2.22e+04 -8.40e+08  1.74e-04  1.24e+04 
540250| 2.13e+02  1.53e-05  5.37e+02 -9.23e+08  1.74e-04  1.24e+04 
540500| 2.13e+02  1.53e-05  5.24e+02 -9.22e+08  1.74e-04  1.24e+04 
540750| 2.13e+02  1.53e-05  5.32e+02 -9.22e+08  1.74e-04  1.24e+04 
541000| 2.12e+02  1.52e-05  5.52e+02 -9.22e+08  1.74e-04  1.24e+04 
541250| 2.12e+02  1.52e-05  5.39e+02 -9.22e+08  1.74e-04  1.24e+04 
541500| 2.11e+02  1.52e-05  5.38e+02 -9.22e+08  1.74e-04  1.24e+04 
541750| 2.11e+02  1.57e-05  5.56e+02 -9.21e+08  1.74e-04  1.24e+04 
542000| 2.10e+02  1.60e-05  5.57e+02 -9.21e+08  1.74e-04  1.24e+04 
542250| 2.10e+02  1.52e-05  5.47e+02 -9.21e+08  1.74e-04  1.24e+04 
542500| 2.09e+02  1.54e-05  5.52e+02 -9.21e+08  1.74e-04  1.24e+04 
542750| 4.80e+06  1.18e+03  4.99e+04 -8.36e+08  1.74e-04  1.24e+04 
543000| 2.09e+02  1.58e-05  5.58e+02 -9.20e+08  1.74e-04  1.24e+04 
543250| 2.08e+02  1.51e-05  5.49e+02 -9.20e+08  1.74e-04  1.24e+04 
543500| 2.08e+02  1.60e-05  5.52e+02 -9.20e+08  1.74e-04  1.24e+04 
543750| 2.07e+02  1.62e-05  5.65e+02 -9.20e+08  1.74e-04  1.24e+04 
544000| 2.07e+02  1.62e-05  5.69e+02 -9.20e+08  1.74e-04  1.24e+04 
544250| 2.06e+02  1.61e-05  5.67e+02 -9.20e+08  1.74e-04  1.24e+04 
544500| 2.06e+02  1.64e-05  5.69e+02 -9.19e+08  1.74e-04  1.24e+04 
544750| 2.06e+02  1.71e-05  5.73e+02 -9.19e+08  1.74e-04  1.25e+04 
545000| 2.05e+02  1.61e-05  5.75e+02 -9.19e+08  1.74e-04  1.25e+04 
545250| 2.05e+02  1.65e-05  5.72e+02 -9.19e+08  1.74e-04  1.25e+04 
545500| 3.19e+05  7.85e+01  1.48e+06 -9.45e+08  1.74e-04  1.25e+04 
545750| 2.05e+02  1.66e-05  5.75e+02 -9.18e+08  1.74e-04  1.25e+04 
546000| 2.05e+02  1.73e-05  5.97e+02 -9.18e+08  1.74e-04  1.25e+04 
546250| 2.05e+02  1.70e-05  5.97e+02 -9.18e+08  1.74e-04  1.25e+04 
546500| 2.05e+02  1.72e-05  5.78e+02 -9.18e+08  1.74e-04  1.25e+04 
546750| 2.05e+02  1.72e-05  5.96e+02 -9.18e+08  1.74e-04  1.25e+04 
547000| 2.05e+02  1.73e-05  5.94e+02 -9.18e+08  1.74e-04  1.25e+04 
547250| 2.05e+02  1.78e-05  6.16e+02 -9.17e+08  1.74e-04  1.25e+04 
547500| 2.05e+02  1.76e-05  5.98e+02 -9.17e+08  1.74e-04  1.25e+04 
547750| 2.06e+02  1.80e-05  5.98e+02 -9.17e+08  1.74e-04  1.25e+04 
548000| 2.06e+02  1.81e-05  6.09e+02 -9.17e+08  1.74e-04  1.25e+04 
548250| 6.03e+06  1.42e+03  6.79e+04 -8.21e+08  1.74e-04  1.25e+04 
548500| 2.06e+02  1.78e-05  5.97e+02 -9.17e+08  1.74e-04  1.25e+04 
548750| 2.06e+02  1.86e-05  6.15e+02 -9.16e+08  1.74e-04  1.25e+04 
549000| 2.06e+02  1.80e-05  6.09e+02 -9.16e+08  1.74e-04  1.25e+04 
549250| 2.06e+02  1.86e-05  6.15e+02 -9.16e+08  1.74e-04  1.25e+04 
549500| 2.06e+02  1.85e-05  6.16e+02 -9.16e+08  1.74e-04  1.25e+04 
549750| 2.06e+02  1.82e-05  6.15e+02 -9.16e+08  1.74e-04  1.25e+04 
550000| 2.06e+02  1.88e-05  6.25e+02 -9.15e+08  1.74e-04  1.26e+04 
550250| 2.06e+02  1.87e-05  6.12e+02 -9.15e+08  1.74e-04  1.26e+04 
550500| 2.06e+02  1.80e-05  6.16e+02 -9.15e+08  1.74e-04  1.26e+04 
550750| 2.06e+02  1.84e-05  6.21e+02 -9.15e+08  1.74e-04  1.26e+04 
551000| 1.02e+07  2.00e+03  1.74e+04 -7.97e+08  1.74e-04  1.26e+04 
551250| 2.06e+02  1.84e-05  6.20e+02 -9.15e+08  1.74e-04  1.26e+04 
551500| 2.06e+02  1.90e-05  6.39e+02 -9.14e+08  1.74e-04  1.26e+04 
551750| 2.06e+02  1.91e-05  6.34e+02 -9.14e+08  1.74e-04  1.26e+04 
552000| 2.06e+02  1.90e-05  6.37e+02 -9.14e+08  1.74e-04  1.26e+04 
552250| 2.06e+02  1.90e-05  6.34e+02 -9.14e+08  1.74e-04  1.26e+04 
552500| 2.06e+02  1.90e-05  6.33e+02 -9.14e+08  1.74e-04  1.26e+04 
552750| 2.06e+02  1.94e-05  6.33e+02 -9.14e+08  1.74e-04  1.26e+04 
553000| 2.06e+02  1.92e-05  6.44e+02 -9.13e+08  1.74e-04  1.26e+04 
553250| 2.06e+02  2.05e-05  6.54e+02 -9.13e+08  1.74e-04  1.26e+04 
553500| 2.06e+02  1.95e-05  6.40e+02 -9.13e+08  1.74e-04  1.26e+04 
553750| 1.33e+07  2.45e+03  4.48e+05 -7.83e+08  1.74e-04  1.26e+04 
554000| 2.06e+02  1.95e-05  6.46e+02 -9.13e+08  1.74e-04  1.26e+04 
554250| 2.06e+02  1.98e-05  6.57e+02 -9.13e+08  1.74e-04  1.26e+04 
554500| 2.07e+02  1.96e-05  6.43e+02 -9.12e+08  1.74e-04  1.26e+04 
554750| 2.07e+02  2.00e-05  6.43e+02 -9.12e+08  1.74e-04  1.26e+04 
555000| 2.07e+02  2.03e-05  6.62e+02 -9.12e+08  1.74e-04  1.27e+04 
555250| 2.07e+02  2.04e-05  6.58e+02 -9.12e+08  1.74e-04  1.27e+04 
555500| 2.07e+02  2.01e-05  6.54e+02 -9.12e+08  1.74e-04  1.27e+04 
555750| 2.07e+02  2.05e-05  6.65e+02 -9.12e+08  1.74e-04  1.27e+04 
556000| 2.07e+02  2.05e-05  6.57e+02 -9.11e+08  1.74e-04  1.27e+04 
556250| 2.07e+02  2.02e-05  6.61e+02 -9.11e+08  1.74e-04  1.27e+04 
556500| 7.14e+06  1.35e+03  3.04e+04 -8.16e+08  1.74e-04  1.27e+04 
556750| 2.07e+02  2.12e-05  6.77e+02 -9.11e+08  1.74e-04  1.27e+04 
557000| 2.07e+02  2.10e-05  6.77e+02 -9.11e+08  1.74e-04  1.27e+04 
557250| 2.07e+02  2.09e-05  6.73e+02 -9.11e+08  1.74e-04  1.27e+04 
557500| 2.07e+02  2.07e-05  6.67e+02 -9.10e+08  1.74e-04  1.27e+04 
557750| 2.07e+02  2.14e-05  6.72e+02 -9.10e+08  1.74e-04  1.27e+04 
558000| 2.07e+02  2.09e-05  6.80e+02 -9.10e+08  1.74e-04  1.27e+04 
558250| 2.07e+02  2.18e-05  6.93e+02 -9.10e+08  1.74e-04  1.27e+04 
558500| 2.07e+02  2.13e-05  6.83e+02 -9.10e+08  1.74e-04  1.27e+04 
558750| 2.07e+02  2.12e-05  6.82e+02 -9.10e+08  1.74e-04  1.27e+04 
559000| 2.07e+02  5.97e-05  6.75e+02 -9.09e+08  1.74e-04  1.27e+04 
559250| 2.06e+02  7.06e-04  9.66e+03 -9.09e+08  1.74e-04  1.27e+04 
559500| 2.07e+02  2.23e-05  6.49e+02 -9.09e+08  1.74e-04  1.27e+04 
559750| 2.07e+02  2.24e-05  6.75e+02 -9.09e+08  1.74e-04  1.27e+04 
560000| 2.07e+02  2.13e-05  6.77e+02 -9.09e+08  1.74e-04  1.28e+04 
560250| 2.07e+02  2.18e-05  6.86e+02 -9.09e+08  1.74e-04  1.28e+04 
560500| 2.07e+02  2.23e-05  6.96e+02 -9.08e+08  1.74e-04  1.28e+04 
560750| 2.07e+02  2.24e-05  6.95e+02 -9.08e+08  1.74e-04  1.28e+04 
561000| 2.07e+02  2.18e-05  6.96e+02 -9.08e+08  1.74e-04  1.28e+04 
561250| 2.07e+02  2.21e-05  7.04e+02 -9.08e+08  1.74e-04  1.28e+04 
561500| 2.07e+02  2.23e-05  6.94e+02 -9.08e+08  1.74e-04  1.28e+04 
561750| 2.07e+02  2.20e-05  7.01e+02 -9.08e+08  1.74e-04  1.28e+04 
562000| 2.39e+04  5.88e+00  7.09e+04 -9.16e+08  1.74e-04  1.28e+04 
562250| 2.07e+02  2.25e-05  7.00e+02 -9.07e+08  1.74e-04  1.28e+04 
562500| 2.07e+02  2.25e-05  6.92e+02 -9.07e+08  1.74e-04  1.28e+04 
562750| 2.07e+02  2.23e-05  7.04e+02 -9.07e+08  1.74e-04  1.28e+04 
563000| 2.08e+02  2.24e-05  7.09e+02 -9.07e+08  1.74e-04  1.28e+04 
563250| 2.08e+02  2.24e-05  7.09e+02 -9.07e+08  1.74e-04  1.28e+04 
563500| 2.08e+02  2.28e-05  6.99e+02 -9.07e+08  1.74e-04  1.28e+04 
563750| 2.08e+02  2.33e-05  7.14e+02 -9.06e+08  1.74e-04  1.28e+04 
564000| 2.08e+02  2.25e-05  7.12e+02 -9.06e+08  1.74e-04  1.28e+04 
564250| 2.08e+02  2.30e-05  7.06e+02 -9.06e+08  1.74e-04  1.28e+04 
564500| 2.08e+02  2.24e-05  7.13e+02 -9.06e+08  1.74e-04  1.28e+04 
564750| 4.04e+04  9.93e+00  1.14e+04 -8.95e+08  1.74e-04  1.29e+04 
565000| 2.08e+02  2.34e-05  7.20e+02 -9.06e+08  1.74e-04  1.29e+04 
565250| 2.08e+02  2.31e-05  7.26e+02 -9.05e+08  1.74e-04  1.29e+04 
565500| 2.08e+02  2.31e-05  7.13e+02 -9.05e+08  1.74e-04  1.29e+04 
565750| 2.08e+02  2.33e-05  7.29e+02 -9.05e+08  1.74e-04  1.29e+04 
566000| 2.08e+02  2.36e-05  7.35e+02 -9.05e+08  1.74e-04  1.29e+04 
566250| 2.08e+02  2.37e-05  7.33e+02 -9.05e+08  1.74e-04  1.29e+04 
566500| 2.08e+02  2.36e-05  7.30e+02 -9.05e+08  1.74e-04  1.29e+04 
566750| 2.08e+02  2.36e-05  7.26e+02 -9.04e+08  1.74e-04  1.29e+04 
567000| 2.08e+02  2.38e-05  7.33e+02 -9.04e+08  1.74e-04  1.29e+04 
567250| 2.08e+02  2.35e-05  7.26e+02 -9.04e+08  1.74e-04  1.29e+04 
567500| 6.65e+04  1.64e+01  9.76e+04 -9.18e+08  1.74e-04  1.29e+04 
